"id","title","vote_average","vote_count","status","release_date","revenue","runtime","adult","backdrop_path","budget","homepage","imdb_id","original_language","original_title","overview","popularity","poster_path","tagline","genres","production_companies","production_countries","spoken_languages","keywords"
28211,"Chloe",6.07,1570,"Released","2010-02-25",13657649,96,"False","/olrr24fPn2U6ZwUfGqRb1E3DmRl.jpg",14000000,"","tt1352824","en","Chloe","A doctor hires an escort to seduce her husband, whom she suspects of cheating, though unforeseen events put the family in danger.",16.685,"/7VC7Q7GvIhEECIU3fiaRf71mxV6.jpg","If the one you love was lying to you, how far would you go to find out the truth?","Drama, Thriller, Mystery","Outpost Studios, StudioCanal, The Montecito Picture Company","Canada, United States of America, France","English","toronto, canada, remake, playing piano, suspicious wife"
614696,"#Alive",7.283,1570,"Released","2020-06-24",13416285,98,"False","/hWpVSEMWDvG49ezvpksnS5BSnvB.jpg",6300000,"","tt10620868","ko","#살아있다","As a grisly virus rampages a city, a lone man stays locked inside his apartment, digitally cut off from seeking help and desperate to find a way out.",24.119,"/zqf711LsnQ5CcW3rISFw2t7OYzb.jpg","You must survive.","Horror, Action, Adventure, Thriller","Lotte Entertainment, Zip Cinema, Perspective Pictures","South Korea","Korean","escape, alone, survival, drone, zombie, apartment building, zombie apocalypse, virus, live stream, south korea, apartment"
486131,"Shaft",6.541,1570,"Released","2019-06-14",21360215,111,"False","/103d4ObBCWbB6PtOOjZ7C1FSpVl.jpg",30000000,"https://www.warnerbros.com/movies/shaft-2019/","tt4463894","en","Shaft","JJ, aka John Shaft Jr., may be a cyber security expert with a degree from MIT, but to uncover the truth behind his best friend’s untimely death, he needs an education only his dad can provide. Absent throughout JJ’s youth, the legendary locked-and-loaded John Shaft agrees to help his progeny navigate Harlem’s heroin-infested underbelly.",13.675,"/kfZqwGuvEBAysAbCsa0QLKoSYR.jpg","More Shaft than you can handle","Action, Crime","Davis Entertainment, New Line Cinema","United States of America","English, Spanish","sequel, shootout, drug lord, reboot, death of friend"
60243,"A Separation",7.899,1568,"Released","2011-02-15",24426169,123,"False","/wVATRh2WUCoQeQAURBmcnE3peeE.jpg",5000000,"","tt1832382","fa","جدایی نادر از سیمین","A married couple are faced with a difficult decision - to improve the life of their child by moving to another country or to stay in Iran and look after a deteriorating parent who has Alzheimer's disease.",12.135,"/wQVvASmpm8jGhJBQU20OkoMcNzi.jpg","Ugly truth, sweet lies.","Drama","Asghar Farhadi Productions, Dreamlab Films, MPA APSA Academy Film Fund, Memento Films Production","Australia, France, Iran","Persian","emigration, class, alzheimer's disease, teheran (tehran), iran, money, maid, divorce, iran, caregiver, marital separation, family argument"
398929,"Alibi.com",6.484,1567,"Released","2017-02-15",29370592,90,"False","/yFLw2xCy96yMmnKznkrPnA3RXHm.jpg",7546570,"","tt5657028","fr","Alibi.com","Greg founded a company called Alibi.com that creates any type of alibi. With his associate, Augustin, and Medhi his new employee, they devise unstoppable stratagems and stagings to cover their clients. But meeting Flo, a pretty blonde who hates men who lie, will complicate Greg's life, which begins by hiding the true nature of his activity. During the presentation to parents, Greg understands that Gérard, the father of Flo, is also one of their clients.",9.486,"/8K5dvcXq7Lq2qiE9nkjF1Dht60R.jpg","","Comedy","Fechner Films, TF1 Droits Audiovisuels, StudioCanal, TF1 Films Production","France","French","alibi"
556678,"Emma.",7.041,1567,"Released","2020-02-13",25155355,125,"False","/42gqGeyXh4caHP19Tqf8DMRgc7r.jpg",10000000,"https://www.focusfeatures.com/emma","tt9214832","en","Emma.","In 1800s England, a well-meaning but selfish young woman meddles in the love lives of her friends.",19.834,"/uHpHzbHLSsVmAuuGuQSpyVDZmDc.jpg","Love knows best.","Comedy, Romance","Working Title Films, Focus Features, Perfect World Pictures, Blueprint Pictures","United Kingdom","English","based on novel or book, matchmaking, english countryside, 19th century, georgian or regency era, matchmaker"
467938,"Revenge",6.425,1566,"Released","2017-01-25",692079,109,"False","/8XT1YtgLv0EQieawoadMIXxcvBL.jpg",2900000,"","tt6738136","fr","Revenge","Jen's romantic getaway with her wealthy married boyfriend is disrupted when his friends arrive for an impromptu hunting trip. Tension mounts at the house until the situation culminates in an unexpected way.",38.248,"/dZdsm8Z8irM3da7f7U1V3opk3sv.jpg","Why do women always have to put up a fight?","Action, Thriller, Horror","M.E.S. Productions, Monkey Pack Films, Charades, Logical Pictures, Nexus Factory, uMedia","Belgium, France","English, French","rape, drowning, nightmare, blood splatter, gore, car crash, hallucinogenic drug, revenge, vigilante, man hunt, bullet wound, exploding head, desert, hunting, eye gouging, isolated house, cauterizing a wound, peyote, rape and revenge, headshot, hunters, stabbed in the back"
233063,"Suck Me Shakespeer",7.024,1566,"Released","2013-11-07",77676735,119,"False","/p8LlfRewGJkf67UhVM0s70IfNBt.jpg",5000000,"","tt2987732","de","Fack ju Göhte","A comedy that follows an ex-con who lands a position at a school that sits over the spot where money from one of his earlier robberies was stashed.",31.822,"/hV88MiailtnGVF6rbp6Ug6UBKYS.jpg","","Comedy","Rat Pack Filmproduktion, Constantin Film","Germany","German","teacher, school"
365222,"Ip Man 3",7.005,1564,"Released","2015-12-24",157029618,105,"False","/19Shb0Xn0PeLXA4CkT2TIIvxaR6.jpg",36000000,"","tt2888046","cn","葉問3","When a band of brutal gangsters led by a crooked property developer make a play to take over the city, Master Ip is forced to take a stand.",18.276,"/RTt4lgyTDI8JHMGbZGDDbcZmkM.jpg","The legend continues, the grandmaster returns.","Action, Drama, History","Dreams Salon Entertainment Culture, Pegasus Motion Pictures, Starbright Communications, Golden Harvest Company, Henan Film & TV Production Group Henan Film Studio, Prosperity Pictures","China, Hong Kong","Cantonese, Mandarin, English, French","martial arts, kung fu, gangster, biography, hong kong, wing chun, 1950s"
149871,"The Tale of The Princess Kaguya",8.104,1563,"Released","2013-11-23",24366656,137,"False","/imUJOrtNf8EWameChpaRLXSaX4w.jpg",49300000,"https://gkids.com/films/the-tale-of-the-princess-kaguya/","tt2576852","ja","かぐや姫の物語","Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthrals all who encounter her. But, ultimately, she must confront her fate.",20.328,"/cQidJuA546OSSXKWXoiCeINDxuj.jpg","A princess's crime and punishment.","Animation, Drama, Fantasy","Studio Ghibli, Hakuhodo DY Media Partners, KDDI, Mitsubishi Shoji, Nippon Television Network Corporation, TOHO, T2 Studio","Japan","Japanese","princess, historical, japanese woman, based on fairy tale, japanese folklore, bamboo, anime, fantasy"
85889,"Filth",6.86,1562,"Released","2013-09-23",9114264,97,"False","/lnOTO53NazqQkUDiyK3WuU4ULef.jpg",5000000,"","tt1450321","en","Filth","A bigoted junkie cop suffering from bipolar disorder and drug addiction manipulates and hallucinates his way through the festive season in a bid to secure promotion and win back his wife and daughter.",11.088,"/wyB1WjlTPTM3I6lZip67GUzyrpS.jpg","It's a filthy job getting to the top, but someone's got to do it.","Crime, Drama, Comedy","Egoli Tossell Film, Steel Mill Pictures, Filmgate Films, Logie Pictures, Altitude Film Entertainment, Film House Germany, Maven Screen Media, Entre Chien et Loup","United Kingdom, United States of America, Germany, Sweden, Belgium","English","based on novel or book, detective, cocaine, investigation, manipulation, dark comedy, edinburgh, scotland, hallucination, sexism, cop, murder, dirty cop, drugs, drunkenness, christmas, bipolar disorder, corrupt cop, misanthrope"
445629,"Fighting with My Family",6.859,1561,"Released","2019-02-14",39055536,108,"False","/mYKP6qcDUimVMAHQWLOuDHjO19S.jpg",11000000,"https://www.fightingwithmyfamily.movie/home","tt6513120","en","Fighting with My Family","Born into a tight-knit wrestling family, Paige and her brother Zak are ecstatic when they get the once-in-a-lifetime opportunity to try out for the WWE. But when only Paige earns a spot in the competitive training program, she must leave her loved ones behind and face this new cutthroat world alone. Paige's journey pushes her to dig deep and ultimately prove to the world that what makes her different is the very thing that can make her a star.",23.287,"/cVhe15rJLRjolunSWLBN6xQLyGU.jpg","A comedy about a family that fights a little differently.","Comedy","WWE Studios, Misher Films, Seven Bucks Productions, Film4 Productions, The Ink Factory, Metro-Goldwyn-Mayer","United Kingdom, United States of America","English","england, sports, wrestling, biography, based on true story, family drama, family, norfolk"
323675,"Ride Along 2",6.241,1560,"Released","2016-01-14",124827316,102,"False","/cnunxkfoeEgOGoYPsvGxIBrzf2F.jpg",40000000,"http://www.ridealong.com/","tt2869728","en","Ride Along 2","As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.",20.139,"/2433Vt8xuDnAIDAJTNx6DEtf9Qb.jpg","The brothers-in-law are back","Action, Comedy","Reel Chefs Catering, Universal Pictures, Will Packer Productions, Cube Vision","United States of America","English","police, family relationships, sequel, police officer, misadventure, buddy film"
774825,"The Ice Age Adventures of Buck Wild",6.676,1560,"Released","2022-01-28",0,82,"False","/eG0oOQVsniPAuecPzDD1B1gnYWy.jpg",0,"https://www.disneyplus.com/movies/the-ice-age-adventures-of-buck-wild/43OJuKxe9b9Y","tt13634480","en","The Ice Age Adventures of Buck Wild","The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.",70.458,"/zzXFM4FKDG7l1ufrAkwQYv2xvnh.jpg","Disney+ gets wild.","Animation, Comedy, Adventure, Family","Bardel Entertainment, Walt Disney Pictures","Canada, United States of America","English","ice age, snow, spin off, polar adventure"
579047,"Reminiscence",6.664,1558,"Released","2021-08-18",18717947,116,"False","/8yhWlFcJ8zCqjfCvLy3lWFuawR1.jpg",68000000,"https://www.reminiscencemovie.com","tt3272066","en","Reminiscence","Nicolas Bannister, a rugged and solitary veteran living in a near-future Miami flooded by rising seas, is an expert in a dangerous occupation: he offers clients the chance to relive any memory they desire. His life changes when he meets a mysterious young woman named Mae. What begins as a simple matter of lost and found becomes a passionate love affair. But when a different client's memories implicate Mae in a series of violent crimes, Bannister must delve through the dark world of the past to uncover the truth about the woman he fell for.",19.501,"/17siH6wJRQ2jZiqz9BWUhy1UtZ.jpg","Don't look back.","Mystery, Science Fiction","FilmNation Entertainment, Michael De Luca Productions, Kilter Films","United States of America","English","miami, florida, drug addiction, new orleans, louisiana, flashback, murder, memory, woman director, neo-noir"
68817,"Footloose",6.597,1557,"Released","2011-10-06",63543328,113,"False","/fW1GatD12zbltefRvKR6b4iouQp.jpg",24000000,"http://www.footloosemovie.com/","tt1068242","en","Footloose","Ren MacCormack is transplanted from Boston to the small southern town of Bomont where loud music and dancing are prohibited. Not one to bow to the status quo, Ren challenges the ban, revitalizing the town and falling in love with the minister’s troubled daughter Ariel in the process.",17.54,"/68eo5PVf2o18BQivw3U7IJia6kV.jpg","There comes a time to cut loose","Drama, Music, Romance","Weston Pictures, Dylan Sellers Productions, Zadan / Meron Productions","United States of America","English","dancing, dance, dancer, remake, prom, dance music, dance teacher"
553604,"Honest Thief",6.526,1556,"Released","2020-09-03",31220247,99,"False","/2M2JxEv3HSpjnZWjY9NOdGgfUd.jpg",0,"","tt1838556","en","Honest Thief","A bank robber tries to turn himself in because he's falling in love and wants to live an honest life...but when he realizes the Feds are more corrupt than him, he must fight back to clear his name.",24.647,"/zeD4PabP6099gpE0STWJrJrCBCs.jpg","Never steal a man's second chance.","Thriller, Action, Crime, Drama","The Solution, Dreadnought Films, Zero Gravity Management, Argonaut Entertainment Partners, Honest Thief Productions, Ingenious Media, J Cubed Film Finance, Samuel Marshall Productions, Sprockefeller Pictures","United Kingdom, United States of America","English","bomb, bank robber, criminal past, divorce, fbi agent"
136418,"Hummingbird",6.167,1555,"Released","2013-05-07",8352885,100,"False","/lLZdvnt25Jg5R9Cece3EYKnTsrW.jpg",20000000,"http://www.hummingbirdmovie.co.uk","tt1893256","en","Hummingbird","Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.",28.477,"/bN2aGUOxHRwGms68WTDr2MHzkKa.jpg","All roads don't lead to salvation.","Action, Thriller","Lionsgate, Shoebox Films, IM Global","United States of America, United Kingdom","English","london, england, homeless person, redemption, chinese mafia, criminal underworld, stolen identity, homeless"
447362,"Life in a Year",8.29,1555,"Released","2020-11-27",0,107,"False","/88J6waYVTta8Qz3iX3qUeWNA5d5.jpg",0,"","tt6598238","en","Life in a Year","A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",30.503,"/bP7u19opmHXYeTCUwGjlLldmUMc.jpg","","Drama, Romance","Overbrook Entertainment","United States of America","English",""
296100,"The Night Before",6.089,1554,"Released","2015-11-20",52395996,101,"False","/spQjZHP7lMVAMLun98W4YA1c2jL.jpg",25000000,"https://www.facebook.com/NightBeforeMovie","tt3530002","en","The Night Before","In New York City for their annual tradition of Christmas Eve debauchery, three lifelong best friends set out to find the Holy Grail of Christmas parties since their yearly reunion might be coming to an end.",11.792,"/rfeNBaiMBg0UQsBQFv1qsjTjZWn.jpg","Their past, present and future. All in one night.","Comedy, Adventure, Fantasy","Sony Pictures, Good Universe, Point Grey Pictures, Columbia Pictures","United States of America","English","new york city, holiday, christmas party, male friendship, hanukkah, drugs, childhood friends, christmas music, christmas"
170687,"The Boxtrolls",6.669,1553,"Released","2014-09-10",108255770,97,"False","/dkBx0XNzsngDDqiWiPG08eMWBm7.jpg",60000000,"","tt0787474","en","The Boxtrolls","An orphaned boy raised by underground creatures called Boxtrolls comes up from the sewers and out of his box to save his family and the town from the evil exterminator, Archibald Snatcher.",18.627,"/xDw2kqSDsYneL3g9OIpExPfqpHJ.jpg","When troubles strikes friends stack together","Animation, Comedy, Family, Fantasy","Laika Entertainment","United States of America","English","based on novel or book, parent child relationship, stop motion, unlikely friendship, duringcreditsstinger"
324670,"Spectral",6.421,1549,"Released","2016-12-09",0,109,"False","/cBrzOqgAJv1YG4Jww9dt1B54Sv8.jpg",70000000,"https://www.netflix.com/title/80098200","tt2106651","en","Spectral","A special-ops team is dispatched to fight supernatural beings that have taken over a European city.",24.743,"/fYtIWhTDgPTcutD24f53Dcc7BAE.jpg","","Science Fiction, Thriller, Action","Mid Atlantic Films, Legendary Pictures","United States of America","English","supernatural, military"
454293,"Night School",6.167,1546,"Released","2018-09-27",33157615,111,"False","/lIgl1Y9DhTcvnqoFSsVtG7CgOij.jpg",29000000,"https://www.uphe.com/movies/night-school","tt6781982","en","Night School","Teddy Walker is a successful salesman whose life takes an unexpected turn when he accidentally blows up his place of employment. Forced to attend night school to get his GED, Teddy soon finds himself dealing with a group of misfit students, his former high school nemesis and a feisty teacher who doesn't think he's too bright.",29.771,"/uQVIQDc3foTPodZw0ie1Or0CXBn.jpg","","Comedy","HartBeat Productions, Will Packer Productions, Perfect World Pictures, Universal Pictures","United States of America","English, French, Spanish","baseball bat, exam, car crash, dyslexia, teacher, prom, learning disability, night school, high school drop out, boxing ring"
314405,"Tale of Tales",6.374,1544,"Released","2015-05-14",5500277,134,"False","/UjxHQgV5LFEOBNVhZUbBcfl5pO.jpg",12000000,"http://www.matteogarrone.eu/il-racconto-dei-racconti.html","tt3278330","it","Il racconto dei racconti","The Queen of Selvascura risks everything to be a mother; the King of Roccaforte falls in love with the voice of a mysterious girl; the King of Altomonte becomes obsessed with a flea and neglects his daughter.",11.644,"/ryZsoaYmcEJsye6P5uo5thEjpqB.jpg","Desire. Envy. Obsession.","Romance, Fantasy, Horror","Archimede, Le Pacte, HanWay Films, New Sparta Films, Recorded Picture Company, RAI","United Kingdom, Italy, France","English, Russian","witch, queen, castle, king, twins, ogre, flea, mother son relationship, father daughter relationship, sister sister relationship"
486947,"The Guilty",7.309,1543,"Released","2018-02-22",0,86,"False","/wXZ2JmuQq58E9A4OcP9e8yeKFGR.jpg",0,"http://www.theguiltyfilm.com/","tt6742252","da","Den skyldige","Police officer Asger Holm, demoted to desk work as an alarm dispatcher, answers a call from a panicked woman who claims to have been kidnapped. Confined to the police station and with the phone as his only tool, Asger races against time to get help and find her.",11.86,"/pBeRHioTDNRlgIKzkOCSk0ihkLW.jpg","The crime is bigger than you think","Thriller, Drama","Nordisk Film Denmark","Denmark","Danish","police officer, police station, cellular phone trace, phone call, suspended cop, emergency, one location, desk work, alarm dispatch"
151960,"Planes",5.879,1541,"Released","2013-08-09",219788712,91,"False","/1BaUaXBRKzwNESZ6hZkZjelatmt.jpg",50000000,"","tt1691917","en","Planes","Dusty is a cropdusting plane who dreams of competing in a famous aerial race. The problem? He is hopelessly afraid of heights. With the support of his mentor Skipper and a host of new friends, Dusty sets off to make his dreams come true.",23.493,"/i2xgU0y0p77WTrB0oIkbpdaWq8R.jpg","From above the world of Cars","Animation, Family, Adventure, Comedy","Walt Disney Pictures, DisneyToon Studios","United States of America","English","countryside, competition, training, crop duster, anthropomorphism, fighter jet, around the world, personification, dedication"
83389,"From Up on Poppy Hill",7.539,1541,"Released","2011-07-16",61037844,91,"False","/v3bVN8SjeA9O0nUBtMfRcE0fJpR.jpg",22000000,"","tt1798188","ja","コクリコ坂から","Two high schoolers find hope as they fight to save an old wartime era clubhouse from destruction during the preparations for the 1964 Tokyo Olympics.",21.337,"/rRLYX4RZIyloHSJwvZKAhphAjiB.jpg","Let’s walk facing upwards.","Animation, Drama","Studio Ghibli, Hakuhodo DY Media Partners, Mitsubishi, KDDI","Japan","Japanese","high school, based on manga, clubhouse, post war japan, 1960s, anime, yokohama, japanese economic miracle"
181283,"Child 44",6.265,1541,"Released","2015-03-15",3324330,137,"False","/sjsaxwNsgBbrWrJIXtCT5DNo9Mt.jpg",50000000,"","tt1014763","en","Child 44","Set in Stalin-era Soviet Union, a disgraced MGB agent is dispatched to investigate a series of child murders -- a case that begins to connect with the very top of party leadership.",26.41,"/qqGhMt31HVUN3WnH0L2r0OWq38E.jpg","How do you find a killer who doesn’t exist?","Crime, Thriller","Summit Entertainment, Scott Free Productions, Worldview Entertainment","United Kingdom, United States of America, Czech Republic, Romania","English","based on novel or book, child murder, soviet union, murder, serial killer, military, stalinism, 1950s"
325789,"The Infiltrator",6.657,1540,"Released","2016-07-13",21011110,127,"False","/2CZFPlxVzyAlOqx5hq5iTAyUDll.jpg",28000000,"http://www.theinfiltrator.com/","tt1355631","en","The Infiltrator","A U.S Customs official uncovers a massive money laundering scheme involving Pablo Escobar.",13.052,"/758F57DxVRLe38S1Je4O1Bjx2u6.jpg","The true story of one man against the biggest drug cartel in history.","Crime, Drama, Thriller","Good Films Collective","United Kingdom, United States of America","English, Spanish","undercover, biography, drugs, drug lord"
242095,"The Signal",5.977,1540,"Released","2014-03-15",2665322,97,"False","/oxZh9qhkxfOczKmTang0j9a06Bx.jpg",4000000,"http://focusfeatures.com/the_signal/","tt2910814","en","The Signal","On a road trip, Nic and two friends are drawn to an isolated area by a computer genius. When everything suddenly goes dark, Nic regains consciousness – only to find himself in a waking nightmare.",10.797,"/opZNdMgVBl3kKpKlW58PXnLZKFV.jpg","R U Agitated?","Thriller, Science Fiction","Signal Film Group, Low Spark Films, Automatik Entertainment, Focus Features","United States of America","English","hacker, virtual reality, road trip, super power, secret laboratory"
238215,"The Cobbler",5.845,1537,"Released","2014-09-11",0,99,"False","/ysSUDoBeG5oIz7e4vkTtsuGBXfe.jpg",0,"","tt3203616","en","The Cobbler","Max Simkin repairs shoes in the same New York shop that has been in his family for generations. Disenchanted with the grind of daily life, Max stumbles upon a magical heirloom that allows him to step into the lives of his customers and see the world in a new way. Sometimes walking in another man's shoes is the only way one can discover who they really are.",13.883,"/k6CYisrf2J2FXzvSXVJSscHc7Kj.jpg","Saving the neighborhood one sole at a time.","Fantasy, Comedy, Drama","Golden Spike (II), Next Wednesday Productions","United States of America","English","gang leader, cobbler, jewish family, body switch, shoes, lower east side, sewing machine, jewish neighborhood, magical, new york"
475430,"Artemis Fowl",5.61,1536,"Released","2020-06-12",0,94,"False","/o0F8xAt8YuEm5mEZviX5pEFC12y.jpg",125000000,"https://www.disneyplus.com/movies/artemis-fowl/7GHUkgt7iSgR","tt3089630","en","Artemis Fowl","Artemis Fowl is a 12-year-old genius and descendant of a long line of criminal masterminds. He soon finds himself in an epic battle against a race of powerful underground fairies who may be behind his father's disappearance.",15.458,"/tI8ocADh22GtQFV28vGHaBZVb0U.jpg","Remember the name","Adventure, Fantasy, Science Fiction, Family, Action","Tribeca Productions, Walt Disney Pictures, TKBC","United States of America","English","ransom, magic, kidnapping, fairy, based on children's book, criminal mastermind, family, kid genius"
112198,"What's in a Name",7.316,1533,"Released","2012-04-25",0,109,"False","/77ts1WFashRqO6oLShWgxIKWt7y.jpg",0,"http://www.pathefilms.com/film/le-prenom","tt2179121","fr","Le Prénom","Vincent, a wealthy real estate agent, is invited to dinner by his sister Elizabeth and her husband Peter, both professors in Paris. Claude, a childhood friend and trombonist in a symphony orchestra, is also present. Vincent brings news from the prenatal examination of his and his wife Anna's unborn son.  The name chosen by the soon-to-be parents strongly offends the others for many reasons. The dispute between the guests quickly escalates and before long the resurgence of old grudges and hidden secrets is unavoidable ...",8.823,"/5xKkDkv506CiSp99SxmHLsnaoFs.jpg","A child is the beginning of happiness. A name is the beginning of despair.","Comedy, Drama","Chapter 2, Pathé, M6 Films, Nexus Factory, M6, uFilm, uFund, Canal+, TF1 Films Production","France, Belgium","German, French",""
517814,"Capernaum",8.178,1530,"Released","2018-09-20",64978931,126,"False","/1p6cMqrxwLjTHmruMCWfpbTAxvt.jpg",4000000,"http://www.capharnaumfilm.com/","tt8267604","ar","کفرناحوم","Zain, a 12-year-old boy scrambling to survive on the streets of Beirut, sues his parents for having brought him into such an unjust world, where being a refugee with no documents means that your rights can easily be denied.",17.635,"/mFnfTVADj8yOxwzprYOmTPselk8.jpg","It takes courage to hope.","Drama","Boo Pictures, Mooz Films, Cedrus Invest Bank, Clandestino Filmes, DFI, KNM Films, Les Films des Tournelles, Louverture Films, Open City Films, Sunnyland Film, The Bridge Production","Cyprus, France, Lebanon, Qatar, United Kingdom","Amharic, Arabic","child abuse, slum, refugee, neglect, child bride, lawsuit, undocumented immigrant, poverty, life in the slums, slum dwellers"
245168,"Suffragette",7.263,1527,"Released","2015-10-16",16002420,106,"False","/3e2Gd20yocbqXZz4smZh8NOtxxl.jpg",14000000,"","tt3077214","en","Suffragette","Based on true events about the foot soldiers of the early feminist movement, women who were forced underground to pursue a dangerous game of cat and mouse with an increasingly brutal State.",11.596,"/vETQNfswR1R7SOIpGuFDv66xfb7.jpg","Mothers. Daughters. Rebels.","Drama, History","Ruby Films, Film4 Productions, Ingenious Media, Canal+, Ciné+, Pathé, Focus Features","France, United Kingdom","English","london, england, biography, feminist, period drama, woman director, 1910s, suffragettes"
407448,"Detroit",7.306,1527,"Released","2017-07-28",23355100,143,"False","/zpkWkIXEwSErbIgOlh1NkwQ6Pyj.jpg",34000000,"http://detroit.movie","tt5390504","en","Detroit","A police raid in Detroit in 1967 results in one of the largest citizens' uprisings in the history of the United States.",11.822,"/tmCt2hy9QoFHft3UcHwpGX2Sihl.jpg","It's time we knew","Crime, Drama, Thriller, History","Annapurna Pictures, First Light, Page 1","United States of America","English","fire, police brutality, church choir, based on true story, beating, murder, racism, church, detroit, michigan, 1960s"
37786,"Sex and the City 2",6.1,1522,"Released","2010-05-26",290745055,146,"False","/gPqqEBBpSl7E4Fz8uMBqoBLxcTP.jpg",100000000,"http://www.sexandthecitymovie.com/","tt1261945","en","Sex and the City 2","Carrie, Charlotte, and Miranda are all married now, but they're still up for a little fun in the sun. When Samantha gets the chance to visit one of the most extravagant vacation destinations on the planet and offers to bring them all along, they surmise that a women-only retreat may be the perfect excuse to eschew their responsibilities and remember what life was like before they decided to settle down.",19.338,"/iHSRxhZsPaVuLCivvV6WEkMVGWU.jpg","Carrie on.","Comedy, Drama, Romance","Village Roadshow Pictures, New Line Cinema, Darren Star Productions, HBO","United States of America","English, Arabic","female friendship, vacation, travel, gay marriage, american abroad, manhattan, new york city, united arab emirates, former lovers, abu dhabi"
491480,"The Boy Who Harnessed the Wind",7.93,1520,"Released","2019-02-14",0,113,"False","/lB8mrGjgOxVuiGzBNbHfUrFw02d.jpg",0,"https://www.netflix.com/title/80200047","tt7533152","en","The Boy Who Harnessed the Wind","Against all the odds, a thirteen year old boy in Malawi invents an unconventional way to save his family and village from famine.",29.761,"/yOr7RxHw15MMXNxGMXSmngDqHyI.jpg","","Drama, History, Family","Participant, BBC Film, BFI, Potboiler Productions","Malawi, United Kingdom, United States of America","Chichewa; Nyanja, English","feelgood"
262543,"Automata",5.831,1519,"Released","2014-10-09",6237990,110,"False","/kVChi7qHX9UMcpAh7J6fGBCCH2c.jpg",7000000,"http://www.automata-movie.com/","tt1971325","en","Autómata","Jacq Vaucan, an insurance agent of ROC robotics corporation, routinely investigates the case of manipulating a robot. What he discovers will have profound consequences for the future of humanity.",20.739,"/nUEIwqzTWYvEJEcMkHZ8BAi2rL0.jpg","Your time is coming to an end – Ours is now beginning","Thriller, Science Fiction","Green Moon Productions, Nu Boyana Viburno, Millennium Media","Spain","English","future, artificial intelligence (a.i.), hitman, dystopia, robot, ecology, desert, 2040s, ai"
283378,"Fallen",6.111,1519,"Released","2016-11-10",0,91,"False","/4KSOnimRKhEcT1cV3t8nd5NEeVQ.jpg",0,"","tt1564777","en","Fallen","Lucinda Price is sent to a reform academy under the assumption that she has killed a boy. There, she meets two mysterious boys, Cam and Daniel, to whom she feels drawn to both. But as the love triangle unfurls, it is Daniel that Luce cannot keep herself away from, and things begin to take a darker turn when she finds out his true identity.",13.042,"/k0na2JR3mIgl5m64tW5uxB5Fa4m.jpg","Some angels are destined to fall.","Drama, Fantasy, Romance","Apex Entertainment, Silver Reel, Mayhem Pictures, Lotus Entertainment","Hungary, United States of America","English","based on novel or book, fallen angel, reform school, based on young adult novel"
338189,"It's Only the End of the World",7.231,1518,"Released","2016-08-26",0,98,"False","/9V5sBK22c0mM9S9tawAGlb10eVq.jpg",10000000,"http://curzonartificialeye.com/its-only-the-end-of-the-world","tt4645368","fr","Juste la fin du monde","Louis, a terminally ill writer, returns home after a long absence to tell his family that he is dying.",12.821,"/zD9TQOqZrgTjI7XfHPNjNSki7C0.jpg","It would have been a lovely family dinner. If it weren’t the last.","Drama","Téléfilm Canada, Sons of Manual, MK2 Films, CNC, Canal+, France 2 Cinéma, Ciné+, Entertainment One, Seville International","Canada, France","English, French","narration, based on play or musical, dysfunctional family, male homosexuality, illness, critically bashed, lgbt, resentment, incommunicability, small talk, gay theme"
399106,"Piper",8.164,1518,"Released","2016-06-16",0,6,"False","/4GWYk5VP9qu1rNSeNAwNaBy9mwS.jpg",0,"http://www.pixar.com/short_films/Theatrical-Shorts/Piper","tt5613056","en","Piper","A mother bird tries to teach her little one how to find food by herself. In the process, she encounters a traumatic experience that she must overcome in order to survive.",9.611,"/rfEkkVzmrMYqGezNLl02mVyJCP2.jpg","","Family, Animation","Pixar, Walt Disney Pictures","United States of America","English","fear, short film"
38317,"Zookeeper",5.421,1516,"Released","2011-07-06",169852759,102,"False","/9Z09HJ4NsT0booJJYaIkaroUdRI.jpg",80000000,"http://www.zookeeper-movie.com/","tt1222817","en","Zookeeper","Kindhearted Griffin Keyes is one of the best-loved caretakers at the Franklin Park Zoo, but since he is more comfortable with the animals than with females of his own species, his love life is lacking. When Griffin decides that the only way to get a girlfriend is to find a more-glamorous career, the animals panic. To keep him from leaving, they reveal their secret ability to talk and offer to teach him the rules of courtship, animal-style.",19.62,"/y3b4AYw8dr4hIKTfEAjxUxx0z8G.jpg","Welcome to his jungle.","Comedy, Romance, Family","Broken Road Productions, Zookeeper Productions, Hey Eddie, Happy Madison Productions, Metro-Goldwyn-Mayer","United States of America","English","zoo, anthropomorphism, zookeeper, scientist, ostrich, monkey, bullfrog, car dealership, duringcreditsstinger"
